Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,AI Judgment,AI Confidence,AI Judgment Reasoning
vendor_only,CVE-2019-11001,2019-04-08,"On Reolink RLC-410W, C1 Pro, C2 Pro, RLC-422W, and RLC-511W devices through 1.0.227, an authenticated admin can use the ""TestEmail"" functionality to inject and run OS commands as root, as demonstrated by shell metacharacters in the addr1 field.",7.2,3.1,CWE-78,cpe:2.3:o:reolink:rlc-410w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*|cpe:2.3:o:reolink:c1_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:reolink:c1_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:reolink:c2_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:reolink:c2_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:reolink:rlc-422w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-422w:-:*:*:*:*:*:*:*|cpe:2.3:o:reolink:rlc-511w_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-511w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44378,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetEnc param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44380,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetTime param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44408,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestFtp param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44409,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestWifi param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44410,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. UpgradePrepare param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44411,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Search param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44412,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetRec param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44413,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. AddUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44414,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. DelUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44415,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. ModifyUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44416,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Disconnect param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44417,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetAlarm param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44418,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetMdState param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44419,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetMdAlarm param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-37255,2023-04-16,TP-Link Tapo C310 1.3.0 devices allow access to the RTSP video feed via credentials of User --- and Password TPL075526460603.,7.5,3.1,CWE-798,cpe:2.3:o:tp-link:tapo_c310_firmware:1.3.0:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_c310:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21134,2022-01-28,A firmware update vulnerability exists in the &quot;update&quot; firmware checks functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to firmware update. An attacker can send a sequence of requests to trigger this vulnerability.,7.5,3.1,CWE-347,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21199,2022-01-28,An information disclosure vulnerability exists due to the hardcoded TLS key of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted man-in-the-middle attack can lead to a disclosure of sensitive information. An attacker can perform a man-in-the-middle attack to trigger this vulnerability.,5.9,3.1,CWE-321|CWE-798,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21217,2022-01-28,An out-of-bounds write vulnerability exists in the device TestEmail functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted network request can lead to an out-of-bounds write. An attacker can send an HTTP request to trigger this vulnerability.,9.8,3.1,CWE-457|CWE-787,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21236,2022-01-28,An information disclosure vulnerability exists due to a web server misconfiguration in the Reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a disclosure of sensitive information. An attacker can send an HTTP request to trigger this vulnerability.,7.5,3.1,CWE-219|CWE-552,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21796,2022-01-28,A memory corruption vulnerability exists in the netserver parse_command_list functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to an out-of-bounds write. An attacker can send an HTTP request to trigger this vulnerability.,8.2,3.1,CWE-20|CWE-787,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2022-21801,2022-01-28,A denial of service vulnerability exists in the netserver recv_command functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted network request can lead to a reboot. An attacker can send a malicious packet to trigger this vulnerability.,7.5,3.1,CWE-190,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-37822,2024-10-03,"The Eufy Homebase 2 before firmware version 3.3.4.1h creates a dedicated wireless network for its ecosystem, which serves as a proxy to the end user's primary network. The WPA2-PSK generation of this dedicated network is flawed and solely based on the serial number. Due to the flawed generation process, the WPA2-PSK can be brute forced offline within seconds. This vulnerability allows an attacker in proximity to the dedicated wireless network to gain unauthorized access to the end user's primary network. The only requirement of the attack is proximity to the dedicated wireless network.",8.2,3.1,CWE-331,cpe:2.3:o:eufy:homebase_2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:eufy:homebase_2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-6322,2024-05-15,A stack-based buffer overflow vulnerability exists in the message parsing functionality of the Roku Indoor Camera SE version 3.0.2.4679 and Wyze Cam v3 version 4.36.11.5859. A specially crafted message can lead to stack-based buffer overflow. An attacker can make authenticated requests to trigger this vulnerability.,8.8,3.1,CWE-121|CWE-787,cpe:2.3:o:wyze:cam_v3_firmware:4.36.11.5859:*:*:*:*:*:*:*|cpe:2.3:h:wyze:cam_v3:-:*:*:*:*:*:*:*|cpe:2.3:o:roku:indoor_camera_se_firmware:3.0.2.4679:*:*:*:*:*:*:*|cpe:2.3:h:roku:indoor_camera_se:-:*:*:*:*:*:*:*|cpe:2.3:a:throughtek:kalay_platform:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44407,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestEmail param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44406,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetAutoFocus param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44405,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. StartZoomFocus param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44404,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetZoomFocus param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44381,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPowerLed param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44382,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot.SetIrLights param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44383,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetAutoUpgrade param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44384,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzTattern param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44385,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzSerial param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44386,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzPatrol param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44387,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzPreset param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44388,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Login param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44389,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetAbility param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44390,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Format param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44379,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetAutoMaint param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44391,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetEnc param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-44393,2022-01-28,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetIsp param is not object. An attacker can send an HTTP request to trigger this vulnerability.,7.7,3.1,CWE-20,cpe:2.3:o:reolink:rlc-410w_firmware:3.0.0.136_20121102:*:*:*:*:*:*:*|cpe:2.3:h:reolink:rlc-410w:-:*:*:*:*:*:*:*,Yes,High,
